n_estimators,row_id,estimator,true,logit_No,logit_Yes,p_Yes
10,73,0,No,-9.30472e-05,-8.7895,0.000152315
10,74,0,Yes,-2.29909,-0.105683,0.899656
10,75,0,No,-0.476548,-0.96986,0.379114
10,76,0,No,-0.0226705,-3.79536,0.0224735
10,77,0,No,-0.000244767,-8.0983,0.000304039
10,78,0,Yes,-4.59278,-0.0101171,0.989876
10,79,0,Yes,-4.0904,-0.0168137,0.983268
10,80,0,Yes,-0.242988,-1.53351,0.215765
10,81,0,Yes,-0.20959,-1.66526,0.189131
10,82,0,No,-3.65875,-0.0260418,0.974237
10,83,0,Yes,-2.38063,-0.0969886,0.907513
10,84,0,Yes,-2.16087,-0.122354,0.884782
10,85,0,Yes,-3.38605,-0.0343661,0.96616
10,86,0,Yes,-4.35561,-0.0128573,0.987166
10,87,0,Yes,-4.22875,-0.0146178,0.98543
10,88,0,Yes,-2.28909,-0.106806,0.898648
10,89,0,Yes,-2.5392,-0.0821542,0.921075
10,90,0,Yes,-2.71233,-0.0686245,0.933622
10,91,0,Yes,-2.86308,-0.0587244,0.942911
10,92,0,Yes,-0.517072,-0.906849,0.403771
10,93,0,Yes,-3.03799,-0.049055,0.952072
10,94,0,Yes,-0.596183,-0.800402,0.449122
10,95,0,Yes,-5.20754,-0.00543088,0.994525
10,96,0,Yes,-3.54906,-0.0291129,0.97125
10,97,0,No,-0.250615,-1.50627,0.221723
10,98,0,Yes,-3.36804,-0.0350032,0.965545
10,99,0,No,-0.0389099,-3.26435,0.0382196
10,100,0,No,-0.319005,-1.2976,0.273171
10,101,0,Yes,-2.06386,-0.135709,0.873045
10,102,0,Yes,-2.23885,-0.112635,0.893425
10,103,0,Yes,-1.24799,-0.338306,0.712935
10,104,0,No,-0.389961,-1.13018,0.322957
10,105,0,No,-0.673589,-0.712976,0.490154
10,106,0,No,-0.000289601,-7.96057,0.000348934
10,107,0,No,-0.0163594,-4.11747,0.0162847
10,108,0,No,-0.00929863,-4.67611,0.00931467
10,109,0,No,-0.028501,-3.56994,0.028156
10,110,0,Yes,-4.02312,-0.0179996,0.982104
10,111,0,No,-0.00181936,-6.27807,0.0018769
10,112,0,No,-0.00331456,-5.69325,0.00336842
10,113,0,No,-0.360341,-1.19528,0.302603
10,114,0,Yes,-2.91857,-0.0554623,0.945992
10,115,0,No,-0.000125654,-8.5949,0.000185036
10,116,0,No,-0.000249715,-8.08113,0.000309302
10,117,0,Yes,-4.85096,-0.00779182,0.99218
10,118,0,No,-0.464547,-0.989831,0.371618
10,119,0,No,-0.000154269,-8.44976,0.000213938
10,120,0,Yes,-4.79026,-0.0082853,0.99169
10,121,0,Yes,-4.86947,-0.00764832,0.992323
10,122,0,No,-0.0157061,-4.15772,0.0156422
10,123,0,Yes,-4.12031,-0.016313,0.983761
10,124,0,No,-0.000762157,-7.10493,0.000821001
10,125,0,No,-0.177731,-1.81467,0.162882
10,126,0,Yes,-3.12831,-0.0447181,0.956211
10,127,0,Yes,-3.0198,-0.049981,0.951192
10,128,0,No,-0.192209,-1.7434,0.174914
10,129,0,No,-0.000164284,-8.40397,0.000223963
10,130,0,No,-0.000124045,-8.60246,0.000183643
10,131,0,No,-0.000144134,-8.49918,0.000203622
10,132,0,No,-0.0018737,-6.24958,0.00193114
10,133,0,Yes,-2.49539,-0.0859998,0.91754
10,134,0,Yes,-3.81648,-0.0221902,0.977996
10,135,0,No,-0.00141518,-6.52019,0.0014733
10,136,0,Yes,-0.565243,-0.839707,0.431812
10,137,0,Yes,-1.52853,-0.24436,0.783159
10,138,0,Yes,-0.295646,-1.36255,0.255993
10,139,0,Yes,-2.29004,-0.106698,0.898744
10,140,0,No,-0.32831,-1.27325,0.279903
10,141,0,Yes,-3.08245,-0.046869,0.954156
10,142,0,No,-0.00587259,-5.13039,0.0059139
10,143,0,No,-3.24081,-0.0398574,0.96087
10,144,0,No,-4.55986e-05,-9.16593,0.000104535
10,145,0,Yes,-2.12151,-0.127597,0.880156
10,146,0,Yes,-1.57504,-0.231856,0.793014
10,147,0,Yes,-2.17175,-0.120947,0.886028
10,148,0,Yes,-0.251208,-1.50419,0.222185
10,149,0,Yes,-3.38702,-0.034333,0.966193
10,150,0,Yes,-2.68949,-0.0702687,0.932088
10,151,0,Yes,-0.515391,-0.909336,0.402768
10,152,0,Yes,-2.08138,-0.133187,0.875249
10,153,0,Yes,-2.21437,-0.115594,0.890784
10,154,0,No,-2.15139,-0.123596,0.883685
10,155,0,Yes,-3.27142,-0.0386303,0.96205
10,156,0,Yes,-2.93349,-0.0546167,0.946792
10,157,0,Yes,-1.55987,-0.235855,0.789848
10,158,0,Yes,-1.75291,-0.190205,0.826741
10,159,0,Yes,-1.78794,-0.183015,0.832706
10,160,0,Yes,-3.12435,-0.0448991,0.956037
10,161,0,No,-2.67238,-0.0715274,0.930917
10,162,0,No,-0.621583,-0.770104,0.462938
10,163,0,Yes,-1.18496,-0.364853,0.694258
10,164,0,Yes,-4.45175,-0.0116664,0.988343
10,165,0,No,-0.192334,-1.74281,0.175018
10,166,0,Yes,-3.78414,-0.02293,0.977273
10,167,0,Yes,-1.99705,-0.145808,0.864273
10,168,0,No,-0.136402,-2.05911,0.12756
10,169,0,Yes,-2.05228,-0.137405,0.871566
10,170,0,Yes,-3.68898,-0.0252551,0.975004
10,171,0,Yes,-2.8665,-0.0585186,0.943106
10,172,0,No,-0.0764842,-2.60786,0.0736874
10,173,0,No,-0.0103451,-4.57065,0.0103506
10,174,0,Yes,-4.21362,-0.0148429,0.985208
10,175,0,Yes,-4.11345,-0.016426,0.98365
10,176,0,No,-0.000524241,-7.44697,0.000583174
10,177,0,No,-0.00301099,-5.78747,0.00306554
10,178,0,Yes,-3.82014,-0.0221083,0.978077
10,179,0,No,-0.0248415,-3.7052,0.0245938
10,180,0,No,-0.0302576,-3.5111,0.0298622
10,181,0,No,-0.122866,-2.15695,0.115671
10,182,0,Yes,-2.54075,-0.0820219,0.921198
10,183,0,No,-0.672536,-0.714073,0.489617
10,184,0,No,-1.05719,-0.42675,0.652588
10,185,0,Yes,-3.39121,-0.0341864,0.966334
10,186,0,Yes,-2.89555,-0.056792,0.944735
10,187,0,Yes,-0.360207,-1.19558,0.302509
10,188,0,Yes,-2.4232,-0.0927509,0.911367
10,189,0,Yes,-2.28155,-0.10766,0.89788
10,190,0,Yes,-1.67161,-0.208114,0.812066
10,191,0,Yes,-1.55114,-0.238192,0.788006
10,192,0,No,-0.00234497,-6.03159,0.00240154
10,193,0,No,-0.00743248,-4.8977,0.00746326
10,194,0,Yes,-2.097,-0.130981,0.877183
10,195,0,No,-0.000676861,-7.21421,0.000736007
10,196,0,No,-0.000282387,-7.98253,0.000341354
10,197,0,No,-0.000367053,-7.76032,0.000426296
10,198,0,Yes,-0.208804,-1.66863,0.188493
10,199,0,No,-0.000720641,-7.15632,0.00077987
10,200,0,No,-0.87026,-0.542632,0.581182
10,201,0,No,-0.0122026,-4.4073,0.0121874
10,202,0,Yes,-4.5505,-0.0105584,0.989439
10,203,0,No,-0.000153196,-8.4551,0.000212801
10,204,0,Yes,-0.796534,-0.599348,0.549137
10,205,0,No,-0.000182407,-8.32761,0.000241735
10,206,0,Yes,-3.33329,-0.0362663,0.964327
10,207,0,Yes,-4.99502,-0.00673495,0.993229
10,208,0,Yes,-3.73161,-0.0241854,0.976047
10,209,0,Yes,-4.66046,-0.0094476,0.990538
10,210,0,Yes,-0.572507,-0.830228,0.435924
10,211,0,Yes,-3.10503,-0.0457976,0.955179
10,212,0,Yes,-0.169166,-1.85988,0.155682
10,213,0,No,-4.18433e-05,-9.19875,0.00010116
10,214,0,No,-0.000406348,-7.67171,0.000465791
10,215,0,Yes,-3.96929,-0.0190072,0.981114
10,216,0,Yes,-4.9694,-0.00691198,0.993053
10,217,0,No,-0.00690844,-4.96985,0.00694377
10,218,0,Yes,-2.89832,-0.056631,0.944888
10,219,0,Yes,-3.06168,-0.0478778,0.953194
10,220,0,Yes,-3.83176,-0.0218494,0.97833
10,221,0,Yes,-1.20159,-0.357612,0.699303
10,222,0,No,-1.66265,-0.210199,0.810375
10,223,0,Yes,-4.56723,-0.0103808,0.989614
10,224,0,Yes,-2.44164,-0.0909755,0.912987
10,225,0,Yes,-0.337302,-1.25049,0.286348
10,226,0,No,-0.0244655,-3.72026,0.0242263
10,227,0,No,-0.489297,-0.949326,0.386979
10,228,0,Yes,-2.31247,-0.104203,0.90099
10,229,0,Yes,-5.30331,-0.00492861,0.995025
10,230,0,No,-0.000299379,-7.93202,0.000359038
10,231,0,Yes,-2.20045,-0.117315,0.889253
10,232,0,Yes,-2.69693,-0.069729,0.932592
10,233,0,Yes,-4.57098,-0.0103426,0.989653
10,234,0,No,-0.361175,-1.19336,0.303184
10,235,0,Yes,-2.92416,-0.0551433,0.946293
10,236,0,No,-0.000220442,-8.1808,0.000279962
10,237,0,No,-0.000256392,-8.06,0.000315909
10,238,0,No,-0.00426012,-5.44672,0.00431018
10,239,0,No,-0.10626,-2.29395,0.100862
10,240,0,Yes,-3.57181,-0.028446,0.971897
10,241,0,No,-5.2215e-05,-9.10214,0.00011142
10,242,0,Yes,-0.302822,-1.34198,0.261313
10,243,0,Yes,-0.359072,-1.19821,0.301717
10,244,0,No,-0.00180437,-6.28577,0.0018625
10,245,0,No,-0.555125,-0.85318,0.426033
10,246,0,Yes,-3.12422,-0.0449051,0.956031
10,247,0,No,-0.367233,-1.17957,0.307393
10,248,0,Yes,-4.36223,-0.0127721,0.987251
10,249,0,No,-0.481572,-0.961687,0.382225
10,250,0,Yes,-2.59518,-0.0775006,0.925372
10,251,0,Yes,-1.05266,-0.429168,0.651013
10,252,0,Yes,-3.01133,-0.0504178,0.950777
10,253,0,No,-0.00106642,-6.78992,0.001125
10,254,0,No,-0.0152617,-4.1861,0.0152046
10,255,0,No,-0.000432227,-7.61845,0.000491276
10,256,0,Yes,-1.30833,-0.315001,0.729745
10,257,0,Yes,-5.004,-0.00667434,0.993289
10,258,0,Yes,-3.43366,-0.0327384,0.967734
10,259,0,Yes,-3.25525,-0.0392735,0.961431
10,260,0,No,-0.0039352,-5.52466,0.00398697
10,261,0,Yes,-0.636687,-0.752861,0.470989
10,262,0,Yes,-2.87985,-0.0577184,0.94386
10,263,0,Yes,-1.70326,-0.20093,0.817922
10,264,0,No,-0.000602963,-7.31995,0.000662154
10,265,0,Yes,-4.39341,-0.0123753,0.987642
10,266,0,No,-0.000210605,-8.21751,0.000269869
10,267,0,Yes,-3.88818,-0.0206347,0.979518
10,268,0,No,-0.000238805,-8.11794,0.000298126
10,269,0,Yes,-2.85863,-0.0589949,0.942656
10,270,0,No,-0.0153847,-4.17817,0.0153256
10,271,0,Yes,-2.40097,-0.0949385,0.909376
10,272,0,No,-0.924446,-0.505328,0.603272
10,273,0,No,-0.0014079,-6.52487,0.00146642
10,274,0,No,-0.000980679,-6.86878,0.00103969
10,275,0,No,-0.004456,-5.40251,0.00450499
10,276,0,Yes,-1.62677,-0.218784,0.803448
10,277,0,No,-0.191984,-1.74446,0.174729
10,278,0,Yes,-4.26191,-0.0141362,0.985905
10,279,0,No,-0.00455018,-5.38177,0.0045994
10,280,0,No,-0.000176922,-8.352,0.00023591
10,281,0,No,-0.00484811,-5.31939,0.00489544
10,282,0,No,-0.000494722,-7.49861,0.00055382
10,283,0,Yes,-4.0047,-0.0183377,0.981771
10,284,0,Yes,-3.24794,-0.0395677,0.961148
10,285,0,Yes,-3.11521,-0.045322,0.955633
10,286,0,No,-0.00287851,-5.83127,0.00293418
10,287,0,Yes,-3.58473,-0.0280759,0.972258
10,288,0,No,-0.000110215,-8.68201,0.0001696
10,289,0,No,-1.69925,-0.201825,0.81719
10,290,0,Yes,-0.399162,-1.11116,0.329158
10,291,0,Yes,-5.1983,-0.00548182,0.994474
10,292,0,No,-0.000686941,-7.20044,0.00074621
10,293,0,Yes,-4.04928,-0.0175283,0.982566
10,294,0,Yes,-4.65942,-0.00945722,0.990529
10,295,0,Yes,-4.62284,-0.00981368,0.990176
10,296,0,No,-0.188781,-1.75973,0.172081
10,297,0,No,-0.00739399,-4.90278,0.00742544
10,298,0,No,-0.0030697,-5.76845,0.0031244
10,299,0,No,-0.133327,-2.0804,0.124873
10,300,0,Yes,-2.10251,-0.130212,0.877858
10,301,0,Yes,-2.23013,-0.11368,0.892492
10,302,0,Yes,-1.56997,-0.233185,0.79196
10,303,0,Yes,-0.584896,-0.814422,0.442869
10,304,0,Yes,-2.6769,-0.0711924,0.931228
10,305,0,Yes,-2.12819,-0.126692,0.880954
10,306,0,Yes,-3.40661,-0.0336545,0.966849
10,307,0,Yes,-1.0441,-0.433788,0.648012
10,308,0,Yes,-0.638844,-0.750445,0.472129
10,309,0,No,-2.79537,-0.0629753,0.938911
10,310,0,No,-0.0595715,-2.84918,0.0578881
10,311,0,No,-0.00596631,-5.11462,0.0060079
10,312,0,Yes,-2.6091,-0.076387,0.926403
10,313,0,No,-0.012273,-4.40165,0.0122563
10,314,0,Yes,-4.4571,-0.0116033,0.988405
10,315,0,No,-0.000197251,-8.26884,0.000256368
10,316,0,No,-0.000583103,-7.35019,0.000642431
10,317,0,Yes,-4.78747,-0.00830898,0.991667
10,318,0,Yes,-5.06281,-0.00628829,0.993673
10,319,0,No,-0.0428096,-3.17089,0.0419636
10,320,0,No,-0.011259,-4.4869,0.0112549
10,321,0,No,-0.000383272,-7.72324,0.000442399
10,322,0,No,-0.000573859,-7.36531,0.000632794
10,323,0,No,-0.000705849,-7.17558,0.000764996
10,324,0,No,-9.82929e-05,-8.75592,0.000157517
10,325,0,No,-0.0101129,-4.59311,0.0101207
10,326,0,No,-0.0251204,-3.69423,0.0248651
10,327,0,Yes,-3.97383,-0.0189203,0.9812
10,328,0,Yes,-4.57994,-0.0102484,0.989745
10,329,0,Yes,-4.66896,-0.00936721,0.990619
10,330,0,No,-0.657521,-0.729968,0.481896
10,331,0,No,-0.140758,-2.02982,0.131352
10,332,0,No,-0.212719,-1.65195,0.191665
10,333,0,Yes,-1.25743,-0.33453,0.715632
10,334,0,Yes,-4.79643,-0.00823361,0.991741
10,335,0,Yes,-3.97405,-0.0189159,0.981204
10,336,0,Yes,-3.68191,-0.025437,0.974827
10,337,0,Yes,-2.80689,-0.0622302,0.939611
10,338,0,Yes,-3.81194,-0.0222926,0.977896
10,339,0,No,-0.000151407,-8.46353,0.000211014
10,340,0,No,-0.000288111,-7.964,0.000347737
10,341,0,No,-2.14937,-0.123863,0.883449
10,342,0,No,-1.08821,-0.410622,0.663199
10,343,0,No,-0.00257896,-5.93887,0.00263484
10,344,0,Yes,-3.78517,-0.0229066,0.977296
10,345,0,Yes,-0.38939,-1.13138,0.32257
10,346,0,Yes,-2.511,-0.0846081,0.918818
10,347,0,No,-0.111037,-2.25234,0.105147
10,348,0,No,-0.00197403,-6.19889,0.00203157
10,349,0,No,-0.144081,-2.00812,0.134233
10,350,0,Yes,-0.535521,-0.880214,0.41467
10,351,0,No,-1.01641,-0.449157,0.638128
10,352,0,No,-0.263093,-1.46366,0.231375
10,353,0,Yes,-1.28248,-0.324747,0.722668
10,354,0,No,-0.197318,-1.71965,0.179119
10,355,0,No,-0.242486,-1.53533,0.215372
10,356,0,Yes,-1.32829,-0.30771,0.735086
10,357,0,Yes,-0.67537,-0.711126,0.491062
10,358,0,No,-0.116996,-2.20301,0.110464
10,359,0,No,-0.270928,-1.43806,0.237373
10,360,0,Yes,-1.02326,-0.445293,0.640599
10,361,0,Yes,-3.01343,-0.0503079,0.95088
10,362,0,Yes,-2.3169,-0.103717,0.901427
10,363,0,No,-0.000174657,-8.36183,0.000233603
10,364,0,No,-0.000176207,-8.35405,0.000235426
10,365,0,Yes,-3.29891,-0.0375612,0.963079
10,366,0,Yes,-2.94645,-0.0538932,0.947477
10,367,0,No,-1.65113,-0.212914,0.808179
10,368,0,Yes,-3.75962,-0.0235078,0.976709
10,369,0,Yes,-2.49034,-0.0864552,0.917123
10,370,0,Yes,-2.87305,-0.0581249,0.943477
10,371,0,No,-0.095719,-2.39317,0.0913347
10,372,0,Yes,-3.60319,-0.027554,0.972765
10,373,0,Yes,-3.8866,-0.020668,0.979486
10,374,0,Yes,-3.26987,-0.0386916,0.961991
10,375,0,Yes,-3.68263,-0.0254177,0.974845
10,376,0,Yes,-2.64886,-0.0732949,0.929272
10,377,0,Yes,-1.28587,-0.323451,0.723605
10,378,0,No,-0.0479331,-3.06056,0.0468585
10,379,0,Yes,-0.972375,-0.475017,0.621838
10,380,0,Yes,-3.47244,-0.0314716,0.968961
10,381,0,Yes,-0.3282,-1.27354,0.279824
10,382,0,No,-1.34808,-0.300671,0.740278
10,383,0,Yes,-0.868167,-0.544145,0.580304
10,384,0,Yes,-4.12335,-0.0162623,0.983811
10,385,0,No,-0.00282567,-5.84949,0.00288118
10,386,0,Yes,-4.57349,-0.010316,0.989679
10,387,0,No,-9.87698e-05,-8.75025,0.000158412
10,388,0,No,-0.000450116,-7.58186,0.000509582
10,389,0,No,-7.89197e-05,-8.8846,0.000138498
10,390,0,Yes,-4.37739,-0.0125775,0.987443
10,391,0,Yes,-3.80559,-0.0224367,0.977755
10,392,0,Yes,-4.37991,-0.0125456,0.987474
10,393,0,No,-0.00237688,-6.01827,0.00243372
10,394,0,Yes,-1.52285,-0.245939,0.781924
10,395,0,No,-0.123211,-2.15432,0.115975
10,396,0,No,-0.0295057,-3.53585,0.0291323
10,397,0,No,-0.0132056,-4.32917,0.0131777
10,398,0,Yes,-3.27017,-0.0386798,0.962002
10,399,0,No,-0.000256333,-8.06052,0.000315744
10,400,0,No,-0.00154979,-6.43282,0.00160782
10,401,0,No,-0.0860193,-2.49516,0.0824782
10,402,0,Yes,-3.34572,-0.035809,0.964767
10,403,0,Yes,-1.72788,-0.195531,0.822349
10,404,0,Yes,-3.19238,-0.0418796,0.958929
10,405,0,Yes,-3.82769,-0.0219395,0.978242
10,406,0,Yes,-4.62935,-0.00974838,0.99024
10,407,0,No,-1.13413,-0.388084,0.678316
10,408,0,Yes,-4.06472,-0.0172562,0.982833
10,409,0,Yes,-4.09027,-0.0168166,0.983266
10,410,0,Yes,-3.77794,-0.0230745,0.977132
10,411,0,Yes,-1.56883,-0.233484,0.791724
10,412,0,Yes,-3.17755,-0.0425205,0.958315
10,413,0,Yes,-2.83534,-0.0604294,0.941305
10,414,0,Yes,-0.208519,-1.66986,0.188262
10,415,0,Yes,-1.79768,-0.181072,0.834327
10,416,0,Yes,-3.08779,-0.0466133,0.9544
10,417,0,Yes,-0.752079,-0.637384,0.528643
10,418,0,No,-0.00544622,-5.20472,0.00549026
10,419,0,No,-0.116702,-2.20537,0.110203
10,420,0,No,-0.0893899,-2.45841,0.0855656
10,421,0,Yes,-0.0365241,-3.32633,0.0359227
10,422,0,No,-0.00653034,-5.02544,0.00656831
10,423,0,No,-0.00734457,-4.90943,0.00737623
10,424,0,No,-0.131524,-2.09313,0.123294
10,425,0,No,-0.102376,-2.32924,0.0973641
10,426,0,No,-0.00454288,-5.38346,0.00459162
10,427,0,No,-0.00250994,-5.96544,0.00256577
10,428,0,Yes,-3.86645,-0.0210945,0.979069
10,429,0,Yes,-2.3679,-0.0982944,0.906328
10,430,0,No,-0.375988,-1.16012,0.31343
10,431,0,No,-0.951571,-0.487882,0.613889
10,432,0,Yes,-0.471156,-0.978756,0.375756
10,433,0,No,-0.00330445,-5.69627,0.00335826
10,434,0,No,-0.0935152,-2.41536,0.0893302
10,435,0,Yes,-1.99482,-0.146159,0.863969
10,436,0,No,-0.345025,-1.23149,0.291839
10,437,0,No,-0.0190106,-3.9691,0.0188893
10,438,0,No,-0.000104969,-8.71174,0.000164632
10,439,0,Yes,-3.05586,-0.0481651,0.95292
10,440,0,No,-0.00029294,-7.95093,0.000352313
10,441,0,No,-0.000301645,-7.92651,0.000361024
10,442,0,No,-0.504351,-0.925934,0.396138
10,443,0,Yes,-3.6065,-0.0274616,0.972855
10,444,0,Yes,-3.87506,-0.0209105,0.979248
10,445,0,Yes,-3.60112,-0.0276119,0.972709
10,446,0,No,-4.47845,-0.0113557,0.98865
10,447,0,Yes,-0.970579,-0.47611,0.621159
10,448,0,No,-0.0725135,-2.65917,0.0700023
10,449,0,No,-0.120135,-2.17808,0.113252
10,450,0,No,-0.064486,-2.77243,0.0625063
10,451,0,Yes,-2.36486,-0.0986103,0.906043
10,452,0,No,-2.60527,-0.0766909,0.926121
10,453,0,Yes,-3.5868,-0.0280167,0.972315
10,454,0,No,-0.0144204,-4.2422,0.0143752
10,455,0,No,-0.00156131,-6.42583,0.00161909
10,456,0,Yes,-4.56692,-0.0103843,0.989611
10,457,0,No,-0.00429873,-5.4378,0.00434879
10,458,0,No,-8.55959e-05,-8.83695,0.000145256
10,459,0,Yes,-3.1179,-0.0451976,0.955752
10,460,0,No,-0.621125,-0.770634,0.462692
10,461,0,Yes,-2.95786,-0.0532643,0.948073
10,462,0,No,-0.114376,-2.22435,0.108131
10,463,0,No,-0.00493766,-5.30142,0.00498423
10,464,0,No,-0.000356022,-7.78764,0.000414808
10,465,0,No,-0.00751817,-4.88629,0.00754894
10,466,0,No,-0.000214659,-8.20344,0.000273695
10,467,0,No,-0.0155901,-4.16505,0.015528
10,468,0,Yes,-2.88326,-0.0575161,0.944051
10,469,0,No,-0.00181267,-6.28125,0.00187096
10,470,0,No,-0.43599,-1.04006,0.353414
10,471,0,No,-0.941114,-0.494516,0.60983
10,472,0,No,-0.000179903,-8.33671,0.000239544
10,473,0,No,-0.000618411,-7.29773,0.000677032
10,474,0,No,-0.00259294,-5.93373,0.00264842
10,475,0,Yes,-3.0601,-0.0479557,0.95312
10,476,0,No,-0.87719,-0.537669,0.584074
10,477,0,Yes,-2.20498,-0.116751,0.889754
10,478,0,Yes,-3.91703,-0.020041,0.980101
10,479,0,No,-0.00239325,-6.01199,0.00244907
10,480,0,No,-0.000499254,-7.49046,0.000558355
10,481,0,No,-0.00126848,-6.62491,0.00132682
10,482,0,No,-0.00208816,-6.14433,0.00214549
10,483,0,No,-0.000354889,-7.78816,0.000414589
10,484,0,Yes,-3.4345,-0.0327115,0.96776
10,485,0,Yes,-3.57629,-0.0283175,0.972022
10,486,0,Yes,-2.55401,-0.0808961,0.922235
10,487,0,Yes,-3.25638,-0.0392281,0.961475
10,488,0,No,-1.11706,-0.396282,0.672778
10,489,0,No,-0.101241,-2.33983,0.0963382
10,490,0,No,-0.020104,-3.91387,0.0199618
10,491,0,Yes,-2.95668,-0.0533292,0.948012
10,492,0,No,-0.00766297,-4.86739,0.00769294
10,493,0,Yes,-3.62758,-0.026879,0.973421
10,494,0,Yes,-3.92355,-0.0199084,0.98023
10,495,0,Yes,-2.0471,-0.138171,0.870898
10,496,0,Yes,-1.62181,-0.220001,0.802471
10,497,0,Yes,-0.330531,-1.26756,0.2815
10,498,0,Yes,-4.90313,-0.00739158,0.992577
10,499,0,Yes,-3.39096,-0.0341946,0.966326
10,500,0,Yes,-3.78434,-0.0229249,0.977278
10,501,0,Yes,-0.112343,-2.24129,0.106315
10,502,0,Yes,-0.27856,-1.41393,0.243172
10,503,0,No,-0.702375,-0.683887,0.504622
10,504,0,Yes,-3.27564,-0.0384632,0.96221
10,505,0,Yes,-2.31579,-0.103838,0.901318
10,506,0,Yes,-1.68741,-0.204491,0.815014
10,507,0,No,-1.6346,-0.216876,0.804982
10,508,0,Yes,-3.55986,-0.0287937,0.971559
10,509,0,Yes,-4.17459,-0.015441,0.984619
10,510,0,No,-0.2133,-1.6495,0.192135
10,511,0,No,-2.16919,-0.121276,0.885737
10,512,0,Yes,-4.0419,-0.01766,0.982437
10,513,0,No,-0.00691949,-4.96837,0.00695407
10,514,0,Yes,-2.10443,-0.129945,0.878093
10,515,0,No,-0.76555,-0.625525,0.534949
