n_estimators,row_id,estimator,true,logit_No,logit_Yes,p_Yes
2,36,0,Yes,-3.25372,-0.0393346,0.961372
2,37,0,Yes,-4.40117,-0.0122786,0.987738
2,38,0,Yes,-1.27444,-0.327849,0.72043
2,39,0,No,-0.00363342,-5.60321,0.00368581
2,40,0,Yes,-2.93269,-0.0546609,0.94675
2,41,0,Yes,-2.33064,-0.102227,0.902772
2,42,0,No,-9.35837e-05,-8.78633,0.000152798
2,43,0,Yes,-3.39853,-0.0339327,0.96658
2,44,0,Yes,-4.57306,-0.0103202,0.989674
2,45,0,No,-0.333688,-1.25955,0.283764
2,46,0,No,-1.76174,-0.188365,0.828264
2,47,0,Yes,-3.40743,-0.0336261,0.966876
2,48,0,Yes,-3.87364,-0.0209416,0.979219
2,49,0,No,-0.00363108,-5.60367,0.00368408
2,50,0,No,-0.00330397,-5.69631,0.00335812
2,51,0,No,-0.0425183,-3.17759,0.0416836
2,52,0,No,-0.01201,-4.42306,0.0119968
2,53,0,No,-0.0236716,-3.75274,0.0234521
2,54,0,Yes,-4.28952,-0.013747,0.986289
2,55,0,Yes,-1.09595,-0.406709,0.665798
2,56,0,Yes,-1.77435,-0.185769,0.830417
2,57,0,Yes,-3.18636,-0.0421387,0.95868
2,58,0,Yes,-4.62084,-0.00983385,0.990156
2,59,0,No,-0.000440814,-7.60143,0.000499705
2,60,0,Yes,-2.5629,-0.0801484,0.922924
2,61,0,Yes,-4.48891,-0.0112367,0.988768
2,62,0,Yes,-4.77469,-0.00841699,0.99156
2,63,0,Yes,-0.259487,-1.47573,0.228598
2,64,0,Yes,-2.96994,-0.0526072,0.948697
2,65,0,Yes,-2.66771,-0.0718748,0.930593
2,66,0,Yes,-1.34519,-0.301689,0.739524
2,67,0,Yes,-4.55366,-0.0105242,0.989472
2,68,0,No,-0.406128,-1.09711,0.333814
2,69,0,No,-0.135691,-2.06398,0.12694
2,70,0,Yes,-3.81435,-0.0222389,0.977949
2,71,0,No,-0.00899919,-4.70848,0.00901792
2,72,0,Yes,-0.881661,-0.534497,0.58593
2,73,0,No,-9.30472e-05,-8.7895,0.000152315
2,74,0,Yes,-2.29909,-0.105683,0.899656
2,75,0,No,-0.476548,-0.96986,0.379114
2,76,0,No,-0.0226705,-3.79536,0.0224735
2,77,0,No,-0.000244767,-8.0983,0.000304039
2,78,0,Yes,-4.59278,-0.0101171,0.989876
2,79,0,Yes,-4.0904,-0.0168137,0.983268
2,80,0,Yes,-0.242988,-1.53351,0.215765
2,81,0,Yes,-0.20959,-1.66526,0.189131
2,82,0,No,-3.65875,-0.0260418,0.974237
2,83,0,Yes,-2.38063,-0.0969886,0.907513
2,84,0,Yes,-2.16087,-0.122354,0.884782
2,85,0,Yes,-3.38605,-0.0343661,0.96616
2,86,0,Yes,-4.35561,-0.0128573,0.987166
2,87,0,Yes,-4.22875,-0.0146178,0.98543
2,88,0,Yes,-2.28909,-0.106806,0.898648
2,89,0,Yes,-2.5392,-0.0821542,0.921075
2,90,0,Yes,-2.71233,-0.0686245,0.933622
2,91,0,Yes,-2.86308,-0.0587244,0.942911
2,92,0,Yes,-0.517072,-0.906849,0.403771
2,93,0,Yes,-3.03799,-0.049055,0.952072
2,94,0,Yes,-0.596183,-0.800402,0.449122
2,95,0,Yes,-5.20754,-0.00543088,0.994525
2,96,0,Yes,-3.54906,-0.0291129,0.97125
2,97,0,No,-0.250615,-1.50627,0.221723
2,98,0,Yes,-3.36804,-0.0350032,0.965545
2,99,0,No,-0.0389099,-3.26435,0.0382196
2,100,0,No,-0.319005,-1.2976,0.273171
2,101,0,Yes,-2.06386,-0.135709,0.873045
2,102,0,Yes,-2.23885,-0.112635,0.893425
2,103,0,Yes,-1.24799,-0.338306,0.712935
2,104,0,No,-0.389961,-1.13018,0.322957
2,105,0,No,-0.673589,-0.712976,0.490154
2,106,0,No,-0.000289601,-7.96057,0.000348934
2,107,0,No,-0.0163594,-4.11747,0.0162847
2,108,0,No,-0.00929863,-4.67611,0.00931467
2,109,0,No,-0.028501,-3.56994,0.028156
2,110,0,Yes,-4.02312,-0.0179996,0.982104
2,111,0,No,-0.00181936,-6.27807,0.0018769
2,112,0,No,-0.00331456,-5.69325,0.00336842
2,113,0,No,-0.360341,-1.19528,0.302603
2,114,0,Yes,-2.91857,-0.0554623,0.945992
2,115,0,No,-0.000125654,-8.5949,0.000185036
2,116,0,No,-0.000249715,-8.08113,0.000309302
2,117,0,Yes,-4.85096,-0.00779182,0.99218
2,118,0,No,-0.464547,-0.989831,0.371618
2,119,0,No,-0.000154269,-8.44976,0.000213938
2,120,0,Yes,-4.79026,-0.0082853,0.99169
2,121,0,Yes,-4.86947,-0.00764832,0.992323
2,122,0,No,-0.0157061,-4.15772,0.0156422
2,123,0,Yes,-4.12031,-0.016313,0.983761
2,124,0,No,-0.000762157,-7.10493,0.000821001
2,125,0,No,-0.177731,-1.81467,0.162882
2,126,0,Yes,-3.12831,-0.0447181,0.956211
2,127,0,Yes,-3.0198,-0.049981,0.951192
2,128,0,No,-0.192209,-1.7434,0.174914
2,129,0,No,-0.000164284,-8.40397,0.000223963
2,130,0,No,-0.000124045,-8.60246,0.000183643
2,131,0,No,-0.000144134,-8.49918,0.000203622
2,132,0,No,-0.0018737,-6.24958,0.00193114
2,133,0,Yes,-2.49539,-0.0859998,0.91754
2,134,0,Yes,-3.81648,-0.0221902,0.977996
2,135,0,No,-0.00141518,-6.52019,0.0014733
2,136,0,Yes,-0.565243,-0.839707,0.431812
2,137,0,Yes,-1.52853,-0.24436,0.783159
2,138,0,Yes,-0.295646,-1.36255,0.255993
2,139,0,Yes,-2.29004,-0.106698,0.898744
2,140,0,No,-0.32831,-1.27325,0.279903
2,141,0,Yes,-3.08245,-0.046869,0.954156
2,142,0,No,-0.00587259,-5.13039,0.0059139
2,143,0,No,-3.24081,-0.0398574,0.96087
2,144,0,No,-4.55986e-05,-9.16593,0.000104535
2,145,0,Yes,-2.12151,-0.127597,0.880156
2,146,0,Yes,-1.57504,-0.231856,0.793014
2,147,0,Yes,-2.17175,-0.120947,0.886028
2,148,0,Yes,-0.251208,-1.50419,0.222185
2,149,0,Yes,-3.38702,-0.034333,0.966193
2,150,0,Yes,-2.68949,-0.0702687,0.932088
2,151,0,Yes,-0.515391,-0.909336,0.402768
2,152,0,Yes,-2.08138,-0.133187,0.875249
2,153,0,Yes,-2.21437,-0.115594,0.890784
2,154,0,No,-2.15139,-0.123596,0.883685
2,155,0,Yes,-3.27142,-0.0386303,0.96205
2,156,0,Yes,-2.93349,-0.0546167,0.946792
2,157,0,Yes,-1.55987,-0.235855,0.789848
2,158,0,Yes,-1.75291,-0.190205,0.826741
2,159,0,Yes,-1.78794,-0.183015,0.832706
2,160,0,Yes,-3.12435,-0.0448991,0.956037
2,161,0,No,-2.67238,-0.0715274,0.930917
2,162,0,No,-0.621583,-0.770104,0.462938
2,163,0,Yes,-1.18496,-0.364853,0.694258
2,164,0,Yes,-4.45175,-0.0116664,0.988343
2,165,0,No,-0.192334,-1.74281,0.175018
2,166,0,Yes,-3.78414,-0.02293,0.977273
2,167,0,Yes,-1.99705,-0.145808,0.864273
2,168,0,No,-0.136402,-2.05911,0.12756
2,169,0,Yes,-2.05228,-0.137405,0.871566
2,170,0,Yes,-3.68898,-0.0252551,0.975004
2,171,0,Yes,-2.8665,-0.0585186,0.943106
2,172,0,No,-0.0764842,-2.60786,0.0736874
2,173,0,No,-0.0103451,-4.57065,0.0103506
2,174,0,Yes,-4.21362,-0.0148429,0.985208
2,175,0,Yes,-4.11345,-0.016426,0.98365
2,176,0,No,-0.000524241,-7.44697,0.000583174
2,177,0,No,-0.00301099,-5.78747,0.00306554
2,178,0,Yes,-3.82014,-0.0221083,0.978077
2,179,0,No,-0.0248415,-3.7052,0.0245938
2,180,0,No,-0.0302576,-3.5111,0.0298622
2,181,0,No,-0.122866,-2.15695,0.115671
2,182,0,Yes,-2.54075,-0.0820219,0.921198
2,183,0,No,-0.672536,-0.714073,0.489617
2,184,0,No,-1.05719,-0.42675,0.652588
2,185,0,Yes,-3.39121,-0.0341864,0.966334
2,186,0,Yes,-2.89555,-0.056792,0.944735
2,187,0,Yes,-0.360207,-1.19558,0.302509
2,188,0,Yes,-2.4232,-0.0927509,0.911367
2,189,0,Yes,-2.28155,-0.10766,0.89788
2,190,0,Yes,-1.67161,-0.208114,0.812066
2,191,0,Yes,-1.55114,-0.238192,0.788006
2,192,0,No,-0.00234497,-6.03159,0.00240154
2,193,0,No,-0.00743248,-4.8977,0.00746326
2,194,0,Yes,-2.097,-0.130981,0.877183
2,195,0,No,-0.000676861,-7.21421,0.000736007
2,196,0,No,-0.000282387,-7.98253,0.000341354
2,197,0,No,-0.000367053,-7.76032,0.000426296
2,198,0,Yes,-0.208804,-1.66863,0.188493
2,199,0,No,-0.000720641,-7.15632,0.00077987
2,200,0,No,-0.87026,-0.542632,0.581182
2,201,0,No,-0.0122026,-4.4073,0.0121874
2,202,0,Yes,-4.5505,-0.0105584,0.989439
2,203,0,No,-0.000153196,-8.4551,0.000212801
2,204,0,Yes,-0.796534,-0.599348,0.549137
2,205,0,No,-0.000182407,-8.32761,0.000241735
2,206,0,Yes,-3.33329,-0.0362663,0.964327
2,207,0,Yes,-4.99502,-0.00673495,0.993229
2,208,0,Yes,-3.73161,-0.0241854,0.976047
2,209,0,Yes,-4.66046,-0.0094476,0.990538
2,210,0,Yes,-0.572507,-0.830228,0.435924
2,211,0,Yes,-3.10503,-0.0457976,0.955179
2,212,0,Yes,-0.169166,-1.85988,0.155682
2,213,0,No,-4.18433e-05,-9.19875,0.00010116
2,214,0,No,-0.000406348,-7.67171,0.000465791
2,215,0,Yes,-3.96929,-0.0190072,0.981114
2,216,0,Yes,-4.9694,-0.00691198,0.993053
2,217,0,No,-0.00690844,-4.96985,0.00694377
2,218,0,Yes,-2.89832,-0.056631,0.944888
2,219,0,Yes,-3.06168,-0.0478778,0.953194
2,220,0,Yes,-3.83176,-0.0218494,0.97833
2,221,0,Yes,-1.20159,-0.357612,0.699303
2,222,0,No,-1.66265,-0.210199,0.810375
2,223,0,Yes,-4.56723,-0.0103808,0.989614
2,224,0,Yes,-2.44164,-0.0909755,0.912987
2,225,0,Yes,-0.337302,-1.25049,0.286348
2,226,0,No,-0.0244655,-3.72026,0.0242263
2,227,0,No,-0.489297,-0.949326,0.386979
2,228,0,Yes,-2.31247,-0.104203,0.90099
2,229,0,Yes,-5.30331,-0.00492861,0.995025
2,230,0,No,-0.000299379,-7.93202,0.000359038
2,231,0,Yes,-2.20045,-0.117315,0.889253
2,232,0,Yes,-2.69693,-0.069729,0.932592
2,233,0,Yes,-4.57098,-0.0103426,0.989653
2,234,0,No,-0.361175,-1.19336,0.303184
2,235,0,Yes,-2.92416,-0.0551433,0.946293
2,236,0,No,-0.000220442,-8.1808,0.000279962
2,237,0,No,-0.000256392,-8.06,0.000315909
2,238,0,No,-0.00426012,-5.44672,0.00431018
2,239,0,No,-0.10626,-2.29395,0.100862
2,240,0,Yes,-3.57181,-0.028446,0.971897
2,241,0,No,-5.2215e-05,-9.10214,0.00011142
2,242,0,Yes,-0.302822,-1.34198,0.261313
2,243,0,Yes,-0.359072,-1.19821,0.301717
2,244,0,No,-0.00180437,-6.28577,0.0018625
2,245,0,No,-0.555125,-0.85318,0.426033
2,246,0,Yes,-3.12422,-0.0449051,0.956031
2,247,0,No,-0.367233,-1.17957,0.307393
2,248,0,Yes,-4.36223,-0.0127721,0.987251
2,249,0,No,-0.481572,-0.961687,0.382225
2,250,0,Yes,-2.59518,-0.0775006,0.925372
2,251,0,Yes,-1.05266,-0.429168,0.651013
2,252,0,Yes,-3.01133,-0.0504178,0.950777
2,253,0,No,-0.00106642,-6.78992,0.001125
2,254,0,No,-0.0152617,-4.1861,0.0152046
2,255,0,No,-0.000432227,-7.61845,0.000491276
2,256,0,Yes,-1.30833,-0.315001,0.729745
2,257,0,Yes,-5.004,-0.00667434,0.993289
2,258,0,Yes,-3.43366,-0.0327384,0.967734
2,259,0,Yes,-3.25525,-0.0392735,0.961431
2,260,0,No,-0.0039352,-5.52466,0.00398697
2,261,0,Yes,-0.636687,-0.752861,0.470989
2,262,0,Yes,-2.87985,-0.0577184,0.94386
2,263,0,Yes,-1.70326,-0.20093,0.817922
2,264,0,No,-0.000602963,-7.31995,0.000662154
2,265,0,Yes,-4.39341,-0.0123753,0.987642
2,266,0,No,-0.000210605,-8.21751,0.000269869
2,267,0,Yes,-3.88818,-0.0206347,0.979518
2,268,0,No,-0.000238805,-8.11794,0.000298126
2,269,0,Yes,-2.85863,-0.0589949,0.942656
2,270,0,No,-0.0153847,-4.17817,0.0153256
2,271,0,Yes,-2.40097,-0.0949385,0.909376
2,272,0,No,-0.924446,-0.505328,0.603272
2,273,0,No,-0.0014079,-6.52487,0.00146642
2,274,0,No,-0.000980679,-6.86878,0.00103969
2,275,0,No,-0.004456,-5.40251,0.00450499
2,276,0,Yes,-1.62677,-0.218784,0.803448
2,277,0,No,-0.191984,-1.74446,0.174729
2,278,0,Yes,-4.26191,-0.0141362,0.985905
2,279,0,No,-0.00455018,-5.38177,0.0045994
2,280,0,No,-0.000176922,-8.352,0.00023591
2,281,0,No,-0.00484811,-5.31939,0.00489544
2,282,0,No,-0.000494722,-7.49861,0.00055382
2,283,0,Yes,-4.0047,-0.0183377,0.981771
2,284,0,Yes,-3.24794,-0.0395677,0.961148
2,285,0,Yes,-3.11521,-0.045322,0.955633
2,286,0,No,-0.00287851,-5.83127,0.00293418
2,287,0,Yes,-3.58473,-0.0280759,0.972258
2,288,0,No,-0.000110215,-8.68201,0.0001696
2,289,0,No,-1.69925,-0.201825,0.81719
2,290,0,Yes,-0.399162,-1.11116,0.329158
2,291,0,Yes,-5.1983,-0.00548182,0.994474
2,292,0,No,-0.000686941,-7.20044,0.00074621
2,293,0,Yes,-4.04928,-0.0175283,0.982566
2,294,0,Yes,-4.65942,-0.00945722,0.990529
2,295,0,Yes,-4.62284,-0.00981368,0.990176
2,296,0,No,-0.188781,-1.75973,0.172081
2,297,0,No,-0.00739399,-4.90278,0.00742544
2,298,0,No,-0.0030697,-5.76845,0.0031244
2,299,0,No,-0.133327,-2.0804,0.124873
2,300,0,Yes,-2.10251,-0.130212,0.877858
2,301,0,Yes,-2.23013,-0.11368,0.892492
2,302,0,Yes,-1.56997,-0.233185,0.79196
2,303,0,Yes,-0.584896,-0.814422,0.442869
2,304,0,Yes,-2.6769,-0.0711924,0.931228
2,305,0,Yes,-2.12819,-0.126692,0.880954
2,306,0,Yes,-3.40661,-0.0336545,0.966849
2,307,0,Yes,-1.0441,-0.433788,0.648012
2,308,0,Yes,-0.638844,-0.750445,0.472129
2,309,0,No,-2.79537,-0.0629753,0.938911
2,310,0,No,-0.0595715,-2.84918,0.0578881
2,311,0,No,-0.00596631,-5.11462,0.0060079
2,312,0,Yes,-2.6091,-0.076387,0.926403
2,313,0,No,-0.012273,-4.40165,0.0122563
2,314,0,Yes,-4.4571,-0.0116033,0.988405
2,315,0,No,-0.000197251,-8.26884,0.000256368
2,316,0,No,-0.000583103,-7.35019,0.000642431
2,317,0,Yes,-4.78747,-0.00830898,0.991667
2,318,0,Yes,-5.06281,-0.00628829,0.993673
2,319,0,No,-0.0428096,-3.17089,0.0419636
2,320,0,No,-0.011259,-4.4869,0.0112549
2,321,0,No,-0.000383272,-7.72324,0.000442399
2,322,0,No,-0.000573859,-7.36531,0.000632794
2,323,0,No,-0.000705849,-7.17558,0.000764996
2,324,0,No,-9.82929e-05,-8.75592,0.000157517
2,325,0,No,-0.0101129,-4.59311,0.0101207
2,326,0,No,-0.0251204,-3.69423,0.0248651
2,327,0,Yes,-3.97383,-0.0189203,0.9812
2,328,0,Yes,-4.57994,-0.0102484,0.989745
2,329,0,Yes,-4.66896,-0.00936721,0.990619
2,330,0,No,-0.657521,-0.729968,0.481896
2,331,0,No,-0.140758,-2.02982,0.131352
2,332,0,No,-0.212719,-1.65195,0.191665
2,333,0,Yes,-1.25743,-0.33453,0.715632
2,334,0,Yes,-4.79643,-0.00823361,0.991741
2,335,0,Yes,-3.97405,-0.0189159,0.981204
2,336,0,Yes,-3.68191,-0.025437,0.974827
2,337,0,Yes,-2.80689,-0.0622302,0.939611
2,338,0,Yes,-3.81194,-0.0222926,0.977896
2,339,0,No,-0.000151407,-8.46353,0.000211014
2,340,0,No,-0.000288111,-7.964,0.000347737
2,341,0,No,-2.14937,-0.123863,0.883449
2,342,0,No,-1.08821,-0.410622,0.663199
2,343,0,No,-0.00257896,-5.93887,0.00263484
2,344,0,Yes,-3.78517,-0.0229066,0.977296
2,345,0,Yes,-0.38939,-1.13138,0.32257
2,346,0,Yes,-2.511,-0.0846081,0.918818
2,347,0,No,-0.111037,-2.25234,0.105147
2,348,0,No,-0.00197403,-6.19889,0.00203157
2,349,0,No,-0.144081,-2.00812,0.134233
2,350,0,Yes,-0.535521,-0.880214,0.41467
2,351,0,No,-1.01641,-0.449157,0.638128
2,352,0,No,-0.263093,-1.46366,0.231375
2,353,0,Yes,-1.28248,-0.324747,0.722668
2,354,0,No,-0.197318,-1.71965,0.179119
2,355,0,No,-0.242486,-1.53533,0.215372
2,356,0,Yes,-1.32829,-0.30771,0.735086
2,357,0,Yes,-0.67537,-0.711126,0.491062
2,358,0,No,-0.116996,-2.20301,0.110464
2,359,0,No,-0.270928,-1.43806,0.237373
2,360,0,Yes,-1.02326,-0.445293,0.640599
2,361,0,Yes,-3.01343,-0.0503079,0.95088
2,362,0,Yes,-2.3169,-0.103717,0.901427
2,363,0,No,-0.000174657,-8.36183,0.000233603
2,364,0,No,-0.000176207,-8.35405,0.000235426
2,365,0,Yes,-3.29891,-0.0375612,0.963079
2,366,0,Yes,-2.94645,-0.0538932,0.947477
2,367,0,No,-1.65113,-0.212914,0.808179
2,368,0,Yes,-3.75962,-0.0235078,0.976709
2,369,0,Yes,-2.49034,-0.0864552,0.917123
2,370,0,Yes,-2.87305,-0.0581249,0.943477
2,371,0,No,-0.095719,-2.39317,0.0913347
2,372,0,Yes,-3.60319,-0.027554,0.972765
2,373,0,Yes,-3.8866,-0.020668,0.979486
2,374,0,Yes,-3.26987,-0.0386916,0.961991
2,375,0,Yes,-3.68263,-0.0254177,0.974845
2,376,0,Yes,-2.64886,-0.0732949,0.929272
2,377,0,Yes,-1.28587,-0.323451,0.723605
2,378,0,No,-0.0479331,-3.06056,0.0468585
2,379,0,Yes,-0.972375,-0.475017,0.621838
2,380,0,Yes,-3.47244,-0.0314716,0.968961
2,381,0,Yes,-0.3282,-1.27354,0.279824
2,382,0,No,-1.34808,-0.300671,0.740278
2,383,0,Yes,-0.868167,-0.544145,0.580304
2,384,0,Yes,-4.12335,-0.0162623,0.983811
2,385,0,No,-0.00282567,-5.84949,0.00288118
2,386,0,Yes,-4.57349,-0.010316,0.989679
2,387,0,No,-9.87698e-05,-8.75025,0.000158412
2,388,0,No,-0.000450116,-7.58186,0.000509582
2,389,0,No,-7.89197e-05,-8.8846,0.000138498
2,390,0,Yes,-4.37739,-0.0125775,0.987443
2,391,0,Yes,-3.80559,-0.0224367,0.977755
2,392,0,Yes,-4.37991,-0.0125456,0.987474
2,393,0,No,-0.00237688,-6.01827,0.00243372
2,394,0,Yes,-1.52285,-0.245939,0.781924
2,395,0,No,-0.123211,-2.15432,0.115975
2,396,0,No,-0.0295057,-3.53585,0.0291323
2,397,0,No,-0.0132056,-4.32917,0.0131777
2,398,0,Yes,-3.27017,-0.0386798,0.962002
2,399,0,No,-0.000256333,-8.06052,0.000315744
2,400,0,No,-0.00154979,-6.43282,0.00160782
2,401,0,No,-0.0860193,-2.49516,0.0824782
2,402,0,Yes,-3.34572,-0.035809,0.964767
2,403,0,Yes,-1.72788,-0.195531,0.822349
2,404,0,Yes,-3.19238,-0.0418796,0.958929
2,405,0,Yes,-3.82769,-0.0219395,0.978242
2,406,0,Yes,-4.62935,-0.00974838,0.99024
2,407,0,No,-1.13413,-0.388084,0.678316
2,408,0,Yes,-4.06472,-0.0172562,0.982833
2,409,0,Yes,-4.09027,-0.0168166,0.983266
2,410,0,Yes,-3.77794,-0.0230745,0.977132
2,411,0,Yes,-1.56883,-0.233484,0.791724
2,412,0,Yes,-3.17755,-0.0425205,0.958315
2,413,0,Yes,-2.83534,-0.0604294,0.941305
2,414,0,Yes,-0.208519,-1.66986,0.188262
2,415,0,Yes,-1.79768,-0.181072,0.834327
2,416,0,Yes,-3.08779,-0.0466133,0.9544
2,417,0,Yes,-0.752079,-0.637384,0.528643
2,418,0,No,-0.00544622,-5.20472,0.00549026
2,419,0,No,-0.116702,-2.20537,0.110203
2,420,0,No,-0.0893899,-2.45841,0.0855656
2,421,0,Yes,-0.0365241,-3.32633,0.0359227
2,422,0,No,-0.00653034,-5.02544,0.00656831
2,423,0,No,-0.00734457,-4.90943,0.00737623
2,424,0,No,-0.131524,-2.09313,0.123294
2,425,0,No,-0.102376,-2.32924,0.0973641
2,426,0,No,-0.00454288,-5.38346,0.00459162
2,427,0,No,-0.00250994,-5.96544,0.00256577
2,428,0,Yes,-3.86645,-0.0210945,0.979069
2,429,0,Yes,-2.3679,-0.0982944,0.906328
2,430,0,No,-0.375988,-1.16012,0.31343
2,431,0,No,-0.951571,-0.487882,0.613889
2,432,0,Yes,-0.471156,-0.978756,0.375756
2,433,0,No,-0.00330445,-5.69627,0.00335826
2,434,0,No,-0.0935152,-2.41536,0.0893302
2,435,0,Yes,-1.99482,-0.146159,0.863969
2,436,0,No,-0.345025,-1.23149,0.291839
2,437,0,No,-0.0190106,-3.9691,0.0188893
2,438,0,No,-0.000104969,-8.71174,0.000164632
2,439,0,Yes,-3.05586,-0.0481651,0.95292
2,440,0,No,-0.00029294,-7.95093,0.000352313
2,441,0,No,-0.000301645,-7.92651,0.000361024
2,442,0,No,-0.504351,-0.925934,0.396138
2,443,0,Yes,-3.6065,-0.0274616,0.972855
2,444,0,Yes,-3.87506,-0.0209105,0.979248
2,445,0,Yes,-3.60112,-0.0276119,0.972709
2,446,0,No,-4.47845,-0.0113557,0.98865
2,447,0,Yes,-0.970579,-0.47611,0.621159
2,448,0,No,-0.0725135,-2.65917,0.0700023
2,449,0,No,-0.120135,-2.17808,0.113252
2,450,0,No,-0.064486,-2.77243,0.0625063
2,451,0,Yes,-2.36486,-0.0986103,0.906043
2,452,0,No,-2.60527,-0.0766909,0.926121
2,453,0,Yes,-3.5868,-0.0280167,0.972315
2,454,0,No,-0.0144204,-4.2422,0.0143752
2,455,0,No,-0.00156131,-6.42583,0.00161909
2,456,0,Yes,-4.56692,-0.0103843,0.989611
2,457,0,No,-0.00429873,-5.4378,0.00434879
2,458,0,No,-8.55959e-05,-8.83695,0.000145256
2,459,0,Yes,-3.1179,-0.0451976,0.955752
2,460,0,No,-0.621125,-0.770634,0.462692
2,461,0,Yes,-2.95786,-0.0532643,0.948073
2,462,0,No,-0.114376,-2.22435,0.108131
2,463,0,No,-0.00493766,-5.30142,0.00498423
2,464,0,No,-0.000356022,-7.78764,0.000414808
2,465,0,No,-0.00751817,-4.88629,0.00754894
2,466,0,No,-0.000214659,-8.20344,0.000273695
2,467,0,No,-0.0155901,-4.16505,0.015528
2,468,0,Yes,-2.88326,-0.0575161,0.944051
2,469,0,No,-0.00181267,-6.28125,0.00187096
2,470,0,No,-0.43599,-1.04006,0.353414
2,471,0,No,-0.941114,-0.494516,0.60983
2,472,0,No,-0.000179903,-8.33671,0.000239544
2,473,0,No,-0.000618411,-7.29773,0.000677032
2,474,0,No,-0.00259294,-5.93373,0.00264842
2,475,0,Yes,-3.0601,-0.0479557,0.95312
2,476,0,No,-0.87719,-0.537669,0.584074
2,477,0,Yes,-2.20498,-0.116751,0.889754
2,478,0,Yes,-3.91703,-0.020041,0.980101
2,479,0,No,-0.00239325,-6.01199,0.00244907
2,480,0,No,-0.000499254,-7.49046,0.000558355
2,481,0,No,-0.00126848,-6.62491,0.00132682
2,482,0,No,-0.00208816,-6.14433,0.00214549
2,483,0,No,-0.000354889,-7.78816,0.000414589
2,484,0,Yes,-3.4345,-0.0327115,0.96776
2,485,0,Yes,-3.57629,-0.0283175,0.972022
2,486,0,Yes,-2.55401,-0.0808961,0.922235
2,487,0,Yes,-3.25638,-0.0392281,0.961475
2,488,0,No,-1.11706,-0.396282,0.672778
2,489,0,No,-0.101241,-2.33983,0.0963382
2,490,0,No,-0.020104,-3.91387,0.0199618
2,491,0,Yes,-2.95668,-0.0533292,0.948012
2,492,0,No,-0.00766297,-4.86739,0.00769294
2,493,0,Yes,-3.62758,-0.026879,0.973421
2,494,0,Yes,-3.92355,-0.0199084,0.98023
2,495,0,Yes,-2.0471,-0.138171,0.870898
2,496,0,Yes,-1.62181,-0.220001,0.802471
2,497,0,Yes,-0.330531,-1.26756,0.2815
2,498,0,Yes,-4.90313,-0.00739158,0.992577
2,499,0,Yes,-3.39096,-0.0341946,0.966326
2,500,0,Yes,-3.78434,-0.0229249,0.977278
2,501,0,Yes,-0.112343,-2.24129,0.106315
2,502,0,Yes,-0.27856,-1.41393,0.243172
2,503,0,No,-0.702375,-0.683887,0.504622
2,504,0,Yes,-3.27564,-0.0384632,0.96221
2,505,0,Yes,-2.31579,-0.103838,0.901318
2,506,0,Yes,-1.68741,-0.204491,0.815014
2,507,0,No,-1.6346,-0.216876,0.804982
2,508,0,Yes,-3.55986,-0.0287937,0.971559
2,509,0,Yes,-4.17459,-0.015441,0.984619
2,510,0,No,-0.2133,-1.6495,0.192135
2,511,0,No,-2.16919,-0.121276,0.885737
2,512,0,Yes,-4.0419,-0.01766,0.982437
2,513,0,No,-0.00691949,-4.96837,0.00695407
2,514,0,Yes,-2.10443,-0.129945,0.878093
2,515,0,No,-0.76555,-0.625525,0.534949
